,true_value,preds
296,4.0422587394714355,2.5818212032318115
297,4.640999794006348,2.600444793701172
298,4.574460029602051,2.9696974754333496
299,5.972817897796631,2.2295315265655518
300,4.081686019897461,2.517176389694214
301,3.368889570236206,2.7765820026397705
302,5.1155476570129395,2.2736876010894775
303,4.451161861419678,2.743818998336792
304,4.6920485496521,2.6834046840667725
305,4.966822147369385,1.991882562637329
306,2.4000329971313477,3.417278289794922
307,2.780089855194092,2.9872210025787354
308,2.231281280517578,2.172877550125122
309,4.410639762878418,3.1126856803894043
310,5.749696254730225,2.159540891647339
311,3.517930746078491,2.2525012493133545
312,4.509939193725586,2.804373025894165
313,3.55716609954834,2.157341241836548
314,4.712660312652588,2.6668081283569336
315,2.037870168685913,2.0707414150238037
316,5.570021629333496,2.2482967376708984
317,1.8298656940460205,2.6414692401885986
318,4.416266918182373,2.6660473346710205
319,3.149726152420044,2.6774380207061768
320,4.812211990356445,2.108846426010132
321,3.9401910305023193,2.5537989139556885
322,4.736805438995361,3.036778211593628
323,3.447211503982544,3.0165140628814697
324,5.886562824249268,2.62583327293396
325,6.211812973022461,2.9292328357696533
326,5.758741855621338,3.0096943378448486
327,5.639315128326416,2.1484789848327637
328,3.135873794555664,2.9805445671081543
329,5.584519863128662,2.2700726985931396
330,5.632923603057861,2.8186213970184326
331,2.4542367458343506,2.719665050506592
332,4.2326531410217285,2.145331382751465
333,5.042557239532471,2.69647479057312
334,4.48734188079834,2.7369213104248047
335,2.134272813796997,2.2540907859802246
336,3.899188995361328,2.716299295425415
337,4.264369487762451,3.074032783508301
338,3.8634836673736572,2.93096661567688
339,5.0644330978393555,2.3193390369415283
340,3.91381573677063,2.084225654602051
341,2.9616737365722656,1.5912684202194214
342,2.5602409839630127,2.4076170921325684
343,6.770004749298096,3.349318265914917
344,2.331270694732666,2.0790860652923584
345,4.575358867645264,2.596700429916382
346,5.928037166595459,3.0742733478546143
347,2.719175100326538,2.999586343765259
348,5.222212791442871,3.359931230545044
349,4.17523717880249,3.5554871559143066
350,3.8753573894500732,2.4870970249176025
351,4.182516574859619,2.919017791748047
352,6.527323246002197,2.9985358715057373
353,5.362773895263672,2.9221689701080322
354,5.364051342010498,2.420214891433716
355,6.0022053718566895,2.541611909866333
356,2.395162582397461,2.021692991256714
357,2.6437582969665527,2.063361406326294
358,5.293514728546143,2.1861369609832764
359,4.086764812469482,2.770632266998291
360,3.344594717025757,2.553014039993286
361,2.6237406730651855,3.1931686401367188
362,4.6338629722595215,2.954332113265991
363,5.070399284362793,3.062880754470825
364,5.206142425537109,2.669938325881958
365,5.165944576263428,2.9927847385406494
366,4.961410045623779,2.8181803226470947
367,4.262875080108643,1.7510966062545776
368,3.488434314727783,2.259141445159912
369,4.075961589813232,2.5584659576416016
370,4.02952241897583,2.370795488357544
371,4.989045143127441,2.4770829677581787
372,5.642330169677734,2.5733211040496826
373,4.294922351837158,2.701907157897949
374,2.854177236557007,2.6893985271453857
375,5.37211275100708,2.960352659225464
376,4.131460189819336,2.0565550327301025
377,5.411349773406982,2.4541380405426025
378,1.366016149520874,2.184551954269409
379,5.353113174438477,2.116096258163452
380,4.856385707855225,1.9382060766220093
381,3.2317452430725098,2.764303207397461
382,3.711240291595459,2.297621250152588
383,4.918920993804932,2.640451192855835
384,5.404615879058838,1.8542855978012085
385,5.1742329597473145,2.275456666946411
386,4.703561305999756,3.0351641178131104
387,5.166199207305908,2.147986650466919
388,4.131971836090088,1.639931082725525
389,4.885028839111328,2.942530393600464
390,1.8024019002914429,2.7903788089752197
391,4.8285017013549805,2.3602254390716553
392,4.298308372497559,3.0209968090057373
393,1.9437875747680664,3.064418077468872
394,4.439677715301514,3.0087602138519287
395,5.826546669006348,2.4046452045440674
396,5.280660629272461,2.876516342163086
397,3.4515764713287354,2.195873260498047
398,4.514220714569092,3.399324655532837
399,4.217874526977539,3.0237927436828613
400,3.7062981128692627,2.266098737716675
401,3.350994825363159,2.43534779548645
402,3.8781094551086426,2.4314162731170654
403,5.952151298522949,2.5415258407592773
404,4.096837997436523,2.769684076309204
405,4.029500961303711,2.441635847091675
406,4.941293239593506,2.4447081089019775
407,6.084681510925293,3.165172576904297
408,3.423107624053955,2.9299404621124268
409,3.5650835037231445,2.2926371097564697
410,4.272923469543457,2.948382616043091
411,5.39308500289917,2.6490895748138428
412,3.7525136470794678,1.832489252090454
413,5.932522296905518,2.7513692378997803
414,3.9188766479492188,2.148362874984741
415,4.3506669998168945,2.656766176223755
416,5.561578273773193,2.771723508834839
417,3.468060255050659,2.1543850898742676
418,2.277670383453369,2.4696590900421143
419,5.6550984382629395,2.4473862648010254
420,6.196950435638428,2.458735227584839
421,0.8698528409004211,1.9476144313812256
422,3.955690622329712,2.024963617324829
423,4.835968017578125,2.7641305923461914
424,4.723197937011719,2.981982469558716
425,5.233154296875,2.1788060665130615
426,2.440755605697632,1.623292326927185
427,3.501523733139038,2.8881728649139404
428,4.471991062164307,2.557499647140503
429,4.807071685791016,2.9331867694854736
430,5.341324806213379,2.614548921585083
431,5.529872894287109,2.4305195808410645
432,4.131609916687012,2.723860502243042
433,3.481112480163574,2.436765432357788
434,2.183077573776245,2.2313005924224854
435,3.9376869201660156,2.6711628437042236
436,2.3711373805999756,2.536883592605591
437,4.19182825088501,2.3294918537139893
438,3.78483510017395,2.6982781887054443
439,3.7472825050354004,2.1536262035369873
440,3.5175347328186035,2.5809166431427
441,6.320300102233887,2.905747890472412
442,3.7252440452575684,2.2431745529174805
443,3.848461627960205,2.378074884414673
444,5.255270481109619,2.3981473445892334
445,5.134152889251709,2.1992387771606445
446,3.9594266414642334,2.4103381633758545
447,3.510315179824829,2.744689702987671
448,3.634410858154297,2.4853882789611816
449,4.114292144775391,2.5088412761688232
450,2.376570701599121,2.154583215713501
451,2.878263473510742,2.8408567905426025
452,4.389974594116211,3.6363365650177
453,3.9373841285705566,3.4396631717681885
454,5.447259902954102,2.685720205307007
455,4.41349458694458,2.1842868328094482
456,4.041138648986816,2.9819204807281494
457,3.786388397216797,2.245758295059204
458,4.223947525024414,2.8457858562469482
459,6.215959072113037,3.1234586238861084
460,4.926901340484619,2.6210882663726807
461,4.330972671508789,2.7667441368103027
462,3.770188331604004,2.2577288150787354
463,5.519671440124512,2.391450881958008
464,6.3551764488220215,2.6669528484344482
465,5.420202732086182,2.6394243240356445
466,5.870131492614746,1.9200383424758911
467,3.2120814323425293,2.7747349739074707
468,5.410399913787842,2.687044382095337
469,5.906856060028076,2.212618589401245
470,4.7557878494262695,2.2062644958496094
471,3.786843776702881,1.7586623430252075
472,3.4864346981048584,2.2332494258880615
473,4.623571395874023,2.974236011505127
474,4.880237579345703,2.3418850898742676
475,4.988961219787598,2.193247079849243
476,4.531791687011719,2.9158146381378174
477,4.382071495056152,2.3830182552337646
478,4.4016642570495605,2.6902153491973877
479,3.974259853363037,2.4383676052093506
480,4.897568225860596,2.4038045406341553
481,4.54347038269043,2.493058204650879
482,4.802002429962158,3.5880987644195557
483,3.6558940410614014,2.5419328212738037
484,6.912232398986816,3.0579257011413574
485,4.012699604034424,3.1976563930511475
486,2.7431461811065674,2.8669474124908447
487,1.578691840171814,2.8218414783477783
488,3.100929021835327,3.469834089279175
489,3.7295854091644287,2.0914673805236816
490,4.236214637756348,2.547922372817993
491,3.4797260761260986,2.1546452045440674
492,3.5662336349487305,2.3213131427764893
493,4.864436626434326,2.7329301834106445
494,4.208772659301758,2.5672876834869385
495,5.146286487579346,2.0408806800842285
496,4.03874397277832,2.301910638809204
497,4.892247200012207,2.4693992137908936
498,4.469125270843506,2.4786036014556885
499,3.8799374103546143,2.223165273666382
500,5.953652858734131,1.9766079187393188
501,5.48455286026001,2.5232772827148438
502,4.586122035980225,2.6782987117767334
503,3.976137399673462,2.7873408794403076
504,3.963151693344116,3.430708408355713
505,3.9232280254364014,2.4518330097198486
506,4.978580951690674,2.1575844287872314
507,4.204203128814697,3.1150152683258057
508,5.005343914031982,2.2863352298736572
509,3.9163408279418945,2.968689203262329
510,5.08886194229126,2.5547940731048584
511,4.13646125793457,3.054676055908203
512,4.532409191131592,3.6748974323272705
513,1.3234736919403076,2.9895002841949463
514,6.584192752838135,2.918862819671631
515,5.879820346832275,2.040818929672241
516,4.663248538970947,2.8404574394226074
517,5.377407073974609,2.6013946533203125
518,3.1719956398010254,1.929075837135315
519,4.781224727630615,3.059595823287964
520,4.492298603057861,1.4507091045379639
521,5.233451843261719,2.7279303073883057
522,5.506136894226074,3.018477439880371
523,5.49444055557251,2.7108380794525146
524,3.836259126663208,1.4786921739578247
525,4.413184642791748,2.598038911819458
526,3.859058141708374,1.232193112373352
527,4.8404741287231445,2.4478561878204346
528,4.985142230987549,2.6080877780914307
529,3.532925844192505,2.1894633769989014
530,2.414144277572632,3.061497449874878
531,3.1794943809509277,2.049004316329956
532,5.791413307189941,2.9846036434173584
533,2.893573522567749,2.530970335006714
534,3.5869152545928955,2.9000394344329834
535,4.770171165466309,2.88525128364563
536,3.6424343585968018,2.2576494216918945
537,3.5397934913635254,2.3396151065826416
538,5.12180757522583,2.8273603916168213
539,3.7718091011047363,3.2845771312713623
540,4.024230003356934,3.2258431911468506
